LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,night_bus_stop_count,night_tube_station_count,night_transit_score
E01003255,Lewisham 021B,E02000673,Lewisham 021,E09000023,Lewisham,E12000007,London,1886,1886,0,104.3,964,2.0,0,0,0
E01003256,Lewisham 028A,E02000680,Lewisham 028,E09000023,Lewisham,E12000007,London,2055,2055,0,92.4,931,2.2,0,0,0
E01003257,Lewisham 028B,E02000680,Lewisham 028,E09000023,Lewisham,E12000007,London,1678,1607,71,77.0,735,2.2,1,0,1
E01003258,Lewisham 028C,E02000680,Lewisham 028,E09000023,Lewisham,E12000007,London,1499,1477,22,124.7,594,2.5,2,0,2
E01003259,Lewisham 028D,E02000680,Lewisham 028,E09000023,Lewisham,E12000007,London,1615,1611,4,78.1,756,2.1,1,0,1
E01003260,Lewisham 021C,E02000673,Lewisham 021,E09000023,Lewisham,E12000007,London,1824,1824,0,84.8,681,2.7,2,0,2
E01003261,Lewisham 021D,E02000673,Lewisham 021,E09000023,Lewisham,E12000007,London,1495,1495,0,82.7,619,2.4,0,0,0
E01003262,Lewisham 021E,E02000673,Lewisham 021,E09000023,Lewisham,E12000007,London,1365,1365,0,84.8,624,2.2,0,0,0
E01003263,Lewisham 023A,E02000675,Lewisham 023,E09000023,Lewisham,E12000007,London,1675,1642,33,47.5,739,2.2,1,0,1
E01003264,Lewisham 031A,E02000683,Lewisham 031,E09000023,Lewisham,E12000007,London,1610,1610,0,70.9,728,2.2,3,0,3
E01003265,Lewisham 031B,E02000683,Lewisham 031,E09000023,Lewisham,E12000007,London,1531,1531,0,66.4,680,2.3,2,0,2
E01003266,Lewisham 031C,E02000683,Lewisham 031,E09000023,Lewisham,E12000007,London,1735,1734,1,101.5,757,2.3,3,0,3
E01003267,Lewisham 031D,E02000683,Lewisham 031,E09000023,Lewisham,E12000007,London,1568,1568,0,47.5,598,2.6,2,0,2
E01003268,Lewisham 023B,E02000675,Lewisham 023,E09000023,Lewisham,E12000007,London,1670,1664,6,56.9,718,2.3,0,0,0
E01003269,Lewisham 023C,E02000675,Lewisham 023,E09000023,Lewisham,E12000007,London,1554,1554,0,73.5,647,2.4,0,0,0
E01003270,Lewisham 023D,E02000675,Lewisham 023,E09000023,Lewisham,E12000007,London,1638,1638,0,58.1,678,2.4,0,0,0
E01003271,Lewisham 023E,E02000675,Lewisham 023,E09000023,Lewisham,E12000007,London,1667,1667,0,56.7,637,2.6,0,0,0
E01003272,Lewisham 014A,E02000666,Lewisham 014,E09000023,Lewisham,E12000007,London,1966,1959,7,132.3,798,2.5,1,0,1
E01003273,Lewisham 011A,E02000663,Lewisham 011,E09000023,Lewisham,E12000007,London,2000,2000,0,108.0,666,3.0,0,0,0
E01003274,Lewisham 014B,E02000666,Lewisham 014,E09000023,Lewisham,E12000007,London,1724,1717,7,117.7,721,2.4,0,0,0
E01003275,Lewisham 014C,E02000666,Lewisham 014,E09000023,Lewisham,E12000007,London,1727,1640,87,88.8,640,2.6,0,0,0
E01003276,Lewisham 014D,E02000666,Lewisham 014,E09000023,Lewisham,E12000007,London,1904,1898,6,41.2,700,2.7,2,0,2
E01003277,Lewisham 011B,E02000663,Lewisham 011,E09000023,Lewisham,E12000007,London,1714,1706,8,119.9,778,2.2,1,0,1
E01003278,Lewisham 011C,E02000663,Lewisham 011,E09000023,Lewisham,E12000007,London,1887,1887,0,125.5,805,2.3,3,0,3
E01003279,Lewisham 011D,E02000663,Lewisham 011,E09000023,Lewisham,E12000007,London,1593,1593,0,89.6,654,2.4,0,0,0
E01003280,Lewisham 016A,E02000668,Lewisham 016,E09000023,Lewisham,E12000007,London,1606,1596,10,80.7,651,2.5,0,0,0
E01003281,Lewisham 016B,E02000668,Lewisham 016,E09000023,Lewisham,E12000007,London,1534,1534,0,44.2,601,2.6,0,0,0
E01003282,Lewisham 013A,E02000665,Lewisham 013,E09000023,Lewisham,E12000007,London,2418,2418,0,111.9,1047,2.3,1,0,1
E01003283,Lewisham 013B,E02000665,Lewisham 013,E09000023,Lewisham,E12000007,London,2108,2108,0,90.2,923,2.3,2,0,2
E01003284,Lewisham 013C,E02000665,Lewisham 013,E09000023,Lewisham,E12000007,London,1757,1748,9,109.6,748,2.3,0,0,0
E01003285,Lewisham 016C,E02000668,Lewisham 016,E09000023,Lewisham,E12000007,London,1608,1608,0,73.2,767,2.1,0,0,0
E01003286,Lewisham 013D,E02000665,Lewisham 013,E09000023,Lewisham,E12000007,London,1633,1633,0,85.9,786,2.1,3,0,3
E01003287,Lewisham 016D,E02000668,Lewisham 016,E09000023,Lewisham,E12000007,London,1909,1909,0,78.6,797,2.4,0,0,0
E01003288,Lewisham 012A,E02000664,Lewisham 012,E09000023,Lewisham,E12000007,London,1810,1767,43,106.2,794,2.2,4,0,4
E01003290,Lewisham 012C,E02000664,Lewisham 012,E09000023,Lewisham,E12000007,London,1730,1701,29,120.1,725,2.3,0,0,0
E01003291,Lewisham 012D,E02000664,Lewisham 012,E09000023,Lewisham,E12000007,London,1512,1478,34,53.5,682,2.2,3,0,3
E01003292,Lewisham 017A,E02000669,Lewisham 017,E09000023,Lewisham,E12000007,London,1565,1565,0,117.6,702,2.2,0,0,0
E01003293,Lewisham 017B,E02000669,Lewisham 017,E09000023,Lewisham,E12000007,London,1518,1515,3,136.6,676,2.2,1,0,1
E01003295,Lewisham 017D,E02000669,Lewisham 017,E09000023,Lewisham,E12000007,London,1672,1622,50,92.1,653,2.5,3,0,3
E01003296,Lewisham 012E,E02000664,Lewisham 012,E09000023,Lewisham,E12000007,London,2046,2046,0,56.3,1021,2.0,6,0,6
E01003297,Lewisham 003A,E02000655,Lewisham 003,E09000023,Lewisham,E12000007,London,1538,1538,0,41.3,767,2.0,0,0,0
E01003298,Lewisham 039A,E02006798,Lewisham 039,E09000023,Lewisham,E12000007,London,1292,1292,0,94.4,475,2.7,0,0,0
E01003299,Lewisham 003B,E02000655,Lewisham 003,E09000023,Lewisham,E12000007,London,1623,1623,0,107.3,609,2.7,4,0,4
E01003300,Lewisham 039B,E02006798,Lewisham 039,E09000023,Lewisham,E12000007,London,1356,1356,0,114.6,561,2.4,0,0,0
E01003301,Lewisham 003C,E02000655,Lewisham 003,E09000023,Lewisham,E12000007,London,2166,1936,230,100.7,767,2.5,0,0,0
E01003302,Lewisham 003D,E02000655,Lewisham 003,E09000023,Lewisham,E12000007,London,1509,1509,0,119.9,710,2.1,0,0,0
E01003303,Lewisham 039C,E02006798,Lewisham 039,E09000023,Lewisham,E12000007,London,1550,1377,173,70.1,560,2.5,4,0,4
E01003304,Lewisham 039D,E02006798,Lewisham 039,E09000023,Lewisham,E12000007,London,1890,1890,0,111.0,903,2.1,1,0,1
E01003305,Lewisham 003E,E02000655,Lewisham 003,E09000023,Lewisham,E12000007,London,1372,1281,91,120.9,513,2.5,1,0,1
E01003307,Lewisham 024A,E02000676,Lewisham 024,E09000023,Lewisham,E12000007,London,1521,1521,0,105.1,627,2.4,0,0,0
E01003308,Lewisham 024B,E02000676,Lewisham 024,E09000023,Lewisham,E12000007,London,1824,1808,16,115.7,734,2.5,1,0,1
E01003309,Lewisham 027A,E02000679,Lewisham 027,E09000023,Lewisham,E12000007,London,1510,1483,27,95.2,645,2.3,0,0,0
E01003310,Lewisham 027B,E02000679,Lewisham 027,E09000023,Lewisham,E12000007,London,1559,1551,8,97.4,756,2.1,0,0,0
E01003311,Lewisham 027C,E02000679,Lewisham 027,E09000023,Lewisham,E12000007,London,1546,1543,3,82.6,605,2.6,0,0,0
E01003312,Lewisham 027D,E02000679,Lewisham 027,E09000023,Lewisham,E12000007,London,1760,1760,0,88.7,779,2.3,0,0,0
E01003313,Lewisham 027E,E02000679,Lewisham 027,E09000023,Lewisham,E12000007,London,1530,1530,0,65.2,670,2.3,0,0,0
E01003314,Lewisham 024C,E02000676,Lewisham 024,E09000023,Lewisham,E12000007,London,1599,1596,3,103.1,683,2.3,0,0,0
E01003315,Lewisham 024D,E02000676,Lewisham 024,E09000023,Lewisham,E12000007,London,1287,1287,0,89.5,599,2.1,0,0,0
E01003316,Lewisham 024E,E02000676,Lewisham 024,E09000023,Lewisham,E12000007,London,1482,1482,0,102.5,609,2.4,1,0,1
E01003317,Lewisham 020A,E02000672,Lewisham 020,E09000023,Lewisham,E12000007,London,1882,1882,0,47.3,688,2.7,0,0,0
E01003318,Lewisham 020B,E02000672,Lewisham 020,E09000023,Lewisham,E12000007,London,1638,1513,125,46.4,705,2.1,8,0,8
E01003319,Lewisham 018A,E02000670,Lewisham 018,E09000023,Lewisham,E12000007,London,1831,1831,0,139.7,752,2.4,3,0,3
E01003320,Lewisham 018B,E02000670,Lewisham 018,E09000023,Lewisham,E12000007,London,1494,1494,0,80.0,650,2.3,2,0,2
E01003321,Lewisham 020C,E02000672,Lewisham 020,E09000023,Lewisham,E12000007,London,1961,1915,46,117.8,810,2.4,3,0,3
E01003322,Lewisham 020D,E02000672,Lewisham 020,E09000023,Lewisham,E12000007,London,1429,1429,0,96.6,593,2.4,1,0,1
E01003323,Lewisham 018C,E02000670,Lewisham 018,E09000023,Lewisham,E12000007,London,1485,1478,7,87.6,624,2.4,0,0,0
E01003324,Lewisham 020E,E02000672,Lewisham 020,E09000023,Lewisham,E12000007,London,1467,1467,0,157.2,713,2.1,2,0,2
E01003325,Lewisham 018D,E02000670,Lewisham 018,E09000023,Lewisham,E12000007,London,1729,1719,10,129.0,722,2.4,0,0,0
E01003326,Lewisham 035A,E02000687,Lewisham 035,E09000023,Lewisham,E12000007,London,1475,1397,78,107.4,638,2.2,0,0,0
E01003327,Lewisham 035B,E02000687,Lewisham 035,E09000023,Lewisham,E12000007,London,1796,1796,0,87.3,714,2.5,0,0,0
E01003328,Lewisham 035C,E02000687,Lewisham 035,E09000023,Lewisham,E12000007,London,1718,1700,18,89.9,833,2.0,0,0,0
E01003329,Lewisham 033A,E02000685,Lewisham 033,E09000023,Lewisham,E12000007,London,1590,1590,0,90.2,666,2.4,0,0,0
E01003330,Lewisham 033B,E02000685,Lewisham 033,E09000023,Lewisham,E12000007,London,1550,1550,0,59.8,662,2.3,4,0,4
E01003331,Lewisham 033C,E02000685,Lewisham 033,E09000023,Lewisham,E12000007,London,1412,1373,39,89.6,572,2.4,0,0,0
E01003332,Lewisham 033D,E02000685,Lewisham 033,E09000023,Lewisham,E12000007,London,1467,1467,0,71.8,679,2.2,0,0,0
E01003333,Lewisham 035D,E02000687,Lewisham 035,E09000023,Lewisham,E12000007,London,1542,1542,0,122.7,657,2.3,0,0,0
E01003334,Lewisham 033E,E02000685,Lewisham 033,E09000023,Lewisham,E12000007,London,1660,1604,56,97.8,778,2.1,0,0,0
E01003335,Lewisham 035E,E02000687,Lewisham 035,E09000023,Lewisham,E12000007,London,1395,1393,2,119.0,594,2.3,0,0,0
E01003336,Lewisham 010A,E02000662,Lewisham 010,E09000023,Lewisham,E12000007,London,1378,1378,0,109.4,577,2.4,3,0,3
E01003337,Lewisham 010B,E02000662,Lewisham 010,E09000023,Lewisham,E12000007,London,1636,1636,0,123.7,600,2.7,3,0,3
E01003338,Lewisham 006A,E02000658,Lewisham 006,E09000023,Lewisham,E12000007,London,1784,1772,12,126.9,771,2.3,3,0,3
E01003339,Lewisham 006B,E02000658,Lewisham 006,E09000023,Lewisham,E12000007,London,1760,1753,7,117.7,763,2.3,2,0,2
E01003340,Lewisham 006C,E02000658,Lewisham 006,E09000023,Lewisham,E12000007,London,1906,1906,0,108.9,797,2.4,5,0,5
E01003341,Lewisham 006D,E02000658,Lewisham 006,E09000023,Lewisham,E12000007,London,1508,1508,0,82.8,581,2.6,1,0,1
E01003342,Lewisham 010C,E02000662,Lewisham 010,E09000023,Lewisham,E12000007,London,1641,1634,7,100.4,702,2.3,7,0,7
E01003343,Lewisham 006E,E02000658,Lewisham 006,E09000023,Lewisham,E12000007,London,1356,1356,0,107.0,626,2.2,0,0,0
E01003344,Lewisham 010D,E02000662,Lewisham 010,E09000023,Lewisham,E12000007,London,1731,1731,0,92.2,719,2.4,0,0,0
E01003345,Lewisham 010E,E02000662,Lewisham 010,E09000023,Lewisham,E12000007,London,1714,1714,0,106.9,719,2.4,0,0,0
E01003346,Lewisham 026A,E02000678,Lewisham 026,E09000023,Lewisham,E12000007,London,1537,1537,0,44.4,598,2.6,0,0,0
E01003347,Lewisham 030A,E02000682,Lewisham 030,E09000023,Lewisham,E12000007,London,1735,1735,0,121.5,638,2.7,0,0,0
E01003348,Lewisham 030B,E02000682,Lewisham 030,E09000023,Lewisham,E12000007,London,1459,1459,0,45.1,571,2.6,2,0,2
E01003349,Lewisham 026B,E02000678,Lewisham 026,E09000023,Lewisham,E12000007,London,1412,1412,0,102.8,541,2.6,0,0,0
E01003350,Lewisham 030C,E02000682,Lewisham 030,E09000023,Lewisham,E12000007,London,1412,1412,0,58.3,519,2.7,0,0,0
E01003351,Lewisham 026C,E02000678,Lewisham 026,E09000023,Lewisham,E12000007,London,1463,1463,0,79.7,592,2.5,0,0,0
E01003352,Lewisham 030D,E02000682,Lewisham 030,E09000023,Lewisham,E12000007,London,1816,1801,15,81.3,735,2.5,3,0,3
E01003353,Lewisham 030E,E02000682,Lewisham 030,E09000023,Lewisham,E12000007,London,1740,1740,0,67.3,632,2.8,1,0,1
E01003354,Lewisham 026D,E02000678,Lewisham 026,E09000023,Lewisham,E12000007,London,1675,1675,0,45.7,701,2.4,0,0,0
E01003355,Merton 009A,E02000697,Merton 009,E09000024,Merton,E12000007,London,1581,1556,25,111.4,765,2.0,1,0,1
E01003356,Merton 009B,E02000697,Merton 009,E09000024,Merton,E12000007,London,1757,1757,0,38.3,696,2.5,2,0,2
E01003357,Merton 012A,E02000700,Merton 012,E09000024,Merton,E12000007,London,1742,1742,0,52.5,750,2.3,1,0,1
E01003358,Merton 009C,E02000697,Merton 009,E09000024,Merton,E12000007,London,1823,1765,58,118.8,801,2.2,0,0,0
E01003359,Merton 006A,E02000694,Merton 006,E09000024,Merton,E12000007,London,1733,1733,0,102.2,816,2.1,4,0,4
E01003360,Merton 006B,E02000694,Merton 006,E09000024,Merton,E12000007,London,1687,1687,0,122.8,740,2.3,2,1,5
E01003361,Merton 015A,E02000703,Merton 015,E09000024,Merton,E12000007,London,1646,1646,0,78.2,621,2.7,0,0,0
E01003362,Merton 021A,E02000709,Merton 021,E09000024,Merton,E12000007,London,1323,1320,3,31.2,499,2.6,0,0,0
E01003363,Merton 021B,E02000709,Merton 021,E09000024,Merton,E12000007,London,1638,1638,0,35.4,590,2.8,0,0,0
E01003364,Merton 021C,E02000709,Merton 021,E09000024,Merton,E12000007,London,1731,1720,11,78.6,648,2.7,0,0,0
E01003365,Merton 021D,E02000709,Merton 021,E09000024,Merton,E12000007,London,1409,1403,6,42.0,497,2.8,0,0,0
E01003366,Merton 016A,E02000704,Merton 016,E09000024,Merton,E12000007,London,1502,1502,0,26.3,595,2.5,0,0,0
E01003367,Merton 005A,E02000693,Merton 005,E09000024,Merton,E12000007,London,2401,2186,215,51.3,961,2.3,1,1,4
E01003368,Merton 008A,E02000696,Merton 008,E09000024,Merton,E12000007,London,1586,1586,0,106.9,578,2.7,1,0,1
E01003369,Merton 005B,E02000693,Merton 005,E09000024,Merton,E12000007,London,1656,1656,0,177.1,768,2.2,0,0,0
E01003370,Merton 005C,E02000693,Merton 005,E09000024,Merton,E12000007,London,1979,1979,0,129.4,869,2.3,3,0,3
E01003371,Merton 005D,E02000693,Merton 005,E09000024,Merton,E12000007,London,1558,1542,16,128.8,626,2.5,0,0,0
E01003372,Merton 008B,E02000696,Merton 008,E09000024,Merton,E12000007,London,1532,1532,0,120.2,627,2.4,1,0,1
E01003373,Merton 018A,E02000706,Merton 018,E09000024,Merton,E12000007,London,1465,1465,0,85.6,536,2.7,0,0,0
E01003374,Merton 022A,E02000710,Merton 022,E09000024,Merton,E12000007,London,1440,1284,156,43.2,546,2.4,4,0,4
E01003375,Merton 022B,E02000710,Merton 022,E09000024,Merton,E12000007,London,1616,1591,25,8.8,654,2.4,2,0,2
E01003376,Merton 012B,E02000700,Merton 012,E09000024,Merton,E12000007,London,1553,1553,0,79.2,588,2.6,0,0,0
E01003377,Merton 012C,E02000700,Merton 012,E09000024,Merton,E12000007,London,1562,1562,0,142.5,526,3.0,0,0,0
E01003378,Merton 018B,E02000706,Merton 018,E09000024,Merton,E12000007,London,1992,1992,0,88.9,728,2.7,0,0,0
E01003379,Merton 018C,E02000706,Merton 018,E09000024,Merton,E12000007,London,1846,1846,0,136.4,742,2.5,2,0,2
E01003380,Merton 011A,E02000699,Merton 011,E09000024,Merton,E12000007,London,1648,1648,0,71.9,680,2.4,0,0,0
E01003381,Merton 016B,E02000704,Merton 016,E09000024,Merton,E12000007,London,1451,1451,0,93.9,720,2.0,0,0,0
E01003382,Merton 011B,E02000699,Merton 011,E09000024,Merton,E12000007,London,1539,1539,0,93.2,676,2.3,0,0,0
E01003383,Merton 009D,E02000697,Merton 009,E09000024,Merton,E12000007,London,1535,1535,0,61.2,692,2.2,4,0,4
E01003384,Merton 009E,E02000697,Merton 009,E09000024,Merton,E12000007,London,1521,1521,0,99.3,623,2.4,0,0,0
E01003385,Merton 011C,E02000699,Merton 011,E09000024,Merton,E12000007,London,1581,1581,0,79.7,626,2.5,0,0,0
E01003386,Merton 013A,E02000701,Merton 013,E09000024,Merton,E12000007,London,2204,2198,6,138.9,722,3.0,0,0,0
E01003387,Merton 014A,E02000702,Merton 014,E09000024,Merton,E12000007,London,1604,1595,9,69.0,614,2.6,1,0,1
E01003388,Merton 013B,E02000701,Merton 013,E09000024,Merton,E12000007,London,1439,1439,0,98.2,590,2.4,0,0,0
E01003389,Merton 013C,E02000701,Merton 013,E09000024,Merton,E12000007,London,1764,1764,0,95.7,631,2.8,2,0,2
E01003390,Merton 018D,E02000706,Merton 018,E09000024,Merton,E12000007,London,1597,1597,0,173.8,623,2.6,4,0,4
E01003391,Merton 014B,E02000702,Merton 014,E09000024,Merton,E12000007,London,1333,1333,0,153.6,544,2.5,0,0,0
E01003392,Merton 013D,E02000701,Merton 013,E09000024,Merton,E12000007,London,1299,1299,0,53.7,501,2.6,3,0,3
E01003393,Merton 008C,E02000696,Merton 008,E09000024,Merton,E12000007,London,1529,1529,0,198.3,646,2.4,1,0,1
E01003394,Merton 007A,E02000695,Merton 007,E09000024,Merton,E12000007,London,1931,1924,7,120.5,636,3.0,0,0,0
E01003395,Merton 007B,E02000695,Merton 007,E09000024,Merton,E12000007,London,1471,1471,0,68.2,503,2.9,0,0,0
E01003396,Merton 007C,E02000695,Merton 007,E09000024,Merton,E12000007,London,1592,1592,0,167.2,534,3.0,0,0,0
E01003397,Merton 007D,E02000695,Merton 007,E09000024,Merton,E12000007,London,1552,1552,0,123.2,557,2.8,0,0,0
E01003398,Merton 007E,E02000695,Merton 007,E09000024,Merton,E12000007,London,1741,1730,11,83.2,583,3.0,0,0,0
E01003399,Merton 011D,E02000699,Merton 011,E09000024,Merton,E12000007,London,1373,1358,15,105.2,618,2.2,4,0,4
E01003400,Merton 003A,E02000691,Merton 003,E09000024,Merton,E12000007,London,1486,1484,2,81.6,659,2.3,6,0,6
E01003401,Merton 004A,E02000692,Merton 004,E09000024,Merton,E12000007,London,1346,1336,10,75.0,647,2.1,0,0,0
E01003402,Merton 004B,E02000692,Merton 004,E09000024,Merton,E12000007,London,1552,1552,0,68.3,705,2.2,3,0,3
E01003403,Merton 004C,E02000692,Merton 004,E09000024,Merton,E12000007,London,1546,1500,46,61.5,710,2.1,1,0,1
E01003404,Merton 004D,E02000692,Merton 004,E09000024,Merton,E12000007,London,1674,1647,27,78.3,912,1.8,2,0,2
E01003405,Merton 018E,E02000706,Merton 018,E09000024,Merton,E12000007,London,1705,1705,0,60.4,630,2.7,0,0,0
E01003406,Merton 008D,E02000696,Merton 008,E09000024,Merton,E12000007,London,1641,1641,0,86.5,566,2.9,0,0,0
E01003407,Merton 008E,E02000696,Merton 008,E09000024,Merton,E12000007,London,1784,1784,0,90.1,768,2.3,0,0,0
E01003408,Merton 012D,E02000700,Merton 012,E09000024,Merton,E12000007,London,1852,1852,0,117.2,873,2.1,0,0,0
E01003409,Merton 013E,E02000701,Merton 013,E09000024,Merton,E12000007,London,1710,1710,0,76.0,562,3.0,2,0,2
E01003410,Merton 012E,E02000700,Merton 012,E09000024,Merton,E12000007,London,1581,1581,0,124.9,630,2.5,0,0,0
E01003411,Merton 014C,E02000702,Merton 014,E09000024,Merton,E12000007,London,1729,1729,0,82.8,719,2.4,1,0,1
E01003412,Merton 014D,E02000702,Merton 014,E09000024,Merton,E12000007,London,1660,1660,0,79.6,597,2.8,0,0,0
E01003413,Merton 017A,E02000705,Merton 017,E09000024,Merton,E12000007,London,1900,1900,0,63.1,709,2.7,5,0,5
E01003414,Merton 017B,E02000705,Merton 017,E09000024,Merton,E12000007,London,1591,1560,31,71.1,539,2.9,0,0,0
E01003415,Merton 017C,E02000705,Merton 017,E09000024,Merton,E12000007,London,1632,1622,10,75.0,548,3.0,3,0,3
E01003416,Merton 017D,E02000705,Merton 017,E09000024,Merton,E12000007,London,1512,1512,0,47.1,534,2.8,2,0,2
E01003417,Merton 025A,E02000713,Merton 025,E09000024,Merton,E12000007,London,1559,1559,0,51.9,608,2.6,0,0,0
E01003418,Merton 025B,E02000713,Merton 025,E09000024,Merton,E12000007,London,1471,1471,0,97.5,531,2.8,0,0,0
E01003419,Merton 025C,E02000713,Merton 025,E09000024,Merton,E12000007,London,1703,1703,0,28.2,642,2.7,0,0,0
E01003420,Merton 025D,E02000713,Merton 025,E09000024,Merton,E12000007,London,1380,1380,0,72.2,506,2.7,0,0,0
E01003421,Merton 021E,E02000709,Merton 021,E09000024,Merton,E12000007,London,1600,1600,0,58.5,640,2.5,0,0,0
E01003422,Merton 025E,E02000713,Merton 025,E09000024,Merton,E12000007,London,1377,1341,36,47.9,513,2.6,0,0,0
E01003423,Merton 011E,E02000699,Merton 011,E09000024,Merton,E12000007,London,1548,1540,8,74.6,605,2.5,0,0,0
E01003424,Merton 015B,E02000703,Merton 015,E09000024,Merton,E12000007,London,1533,1533,0,51.5,574,2.7,0,0,0
E01003425,Merton 015C,E02000703,Merton 015,E09000024,Merton,E12000007,London,1440,1440,0,53.1,508,2.8,0,0,0
E01003426,Merton 015D,E02000703,Merton 015,E09000024,Merton,E12000007,London,1749,1749,0,44.4,609,2.9,3,0,3
E01003427,Merton 023A,E02000711,Merton 023,E09000024,Merton,E12000007,London,1758,1749,9,50.9,706,2.5,2,1,5
E01003428,Merton 015E,E02000703,Merton 015,E09000024,Merton,E12000007,London,1457,1457,0,48.2,649,2.2,0,0,0
E01003429,Merton 019A,E02000707,Merton 019,E09000024,Merton,E12000007,London,1456,1456,0,95.2,507,2.9,0,0,0
E01003430,Merton 019B,E02000707,Merton 019,E09000024,Merton,E12000007,London,1443,1443,0,119.6,545,2.6,0,0,0
E01003431,Merton 019C,E02000707,Merton 019,E09000024,Merton,E12000007,London,1506,1506,0,119.5,545,2.8,0,0,0
E01003432,Merton 019D,E02000707,Merton 019,E09000024,Merton,E12000007,London,1556,1556,0,32.0,508,3.1,0,0,0
E01003433,Merton 019E,E02000707,Merton 019,E09000024,Merton,E12000007,London,1525,1521,4,55.6,578,2.6,1,0,1
E01003434,Merton 017E,E02000705,Merton 017,E09000024,Merton,E12000007,London,1489,1489,0,83.8,506,2.9,1,0,1
E01003435,Merton 014E,E02000702,Merton 014,E09000024,Merton,E12000007,London,1312,1309,3,16.0,490,2.7,5,0,5
E01003436,Merton 023B,E02000711,Merton 023,E09000024,Merton,E12000007,London,1565,1559,6,72.3,588,2.7,0,0,0
E01003437,Merton 022C,E02000710,Merton 022,E09000024,Merton,E12000007,London,1879,1873,6,48.1,764,2.5,8,0,8
E01003438,Merton 024A,E02000712,Merton 024,E09000024,Merton,E12000007,London,1691,1691,0,87.3,650,2.6,0,0,0
E01003439,Merton 023C,E02000711,Merton 023,E09000024,Merton,E12000007,London,1439,1439,0,39.6,548,2.6,5,0,5
E01003440,Merton 022D,E02000710,Merton 022,E09000024,Merton,E12000007,London,1536,1536,0,33.7,627,2.4,3,0,3
E01003441,Merton 022E,E02000710,Merton 022,E09000024,Merton,E12000007,London,1858,1778,80,84.8,617,2.9,2,0,2
E01003442,Merton 010A,E02000698,Merton 010,E09000024,Merton,E12000007,London,1691,1574,117,67.6,701,2.2,1,0,1
E01003443,Merton 010B,E02000698,Merton 010,E09000024,Merton,E12000007,London,1564,1564,0,70.6,633,2.5,1,0,1
E01003444,Merton 010C,E02000698,Merton 010,E09000024,Merton,E12000007,London,1557,1557,0,59.1,695,2.2,0,0,0
E01003445,Merton 010D,E02000698,Merton 010,E09000024,Merton,E12000007,London,1713,1713,0,36.0,658,2.6,0,0,0
E01003446,Merton 016C,E02000704,Merton 016,E09000024,Merton,E12000007,London,1668,1668,0,69.8,799,2.1,6,0,6
E01003447,Merton 016D,E02000704,Merton 016,E09000024,Merton,E12000007,London,1545,1501,44,38.4,691,2.2,5,0,5
E01003448,Merton 023D,E02000711,Merton 023,E09000024,Merton,E12000007,London,1701,1701,0,85.1,648,2.6,0,0,0
E01003449,Merton 024B,E02000712,Merton 024,E09000024,Merton,E12000007,London,1759,1759,0,58.7,677,2.6,0,0,0
E01003450,Merton 024C,E02000712,Merton 024,E09000024,Merton,E12000007,London,1611,1605,6,71.4,597,2.7,0,0,0
E01003451,Merton 024D,E02000712,Merton 024,E09000024,Merton,E12000007,London,1666,1644,22,29.1,598,2.7,0,0,0
E01003452,Merton 024E,E02000712,Merton 024,E09000024,Merton,E12000007,London,1982,1982,0,58.5,806,2.5,0,0,0
E01003453,Merton 023E,E02000711,Merton 023,E09000024,Merton,E12000007,London,1695,1685,10,82.4,650,2.6,0,0,0
E01003454,Merton 003B,E02000691,Merton 003,E09000024,Merton,E12000007,London,1362,1314,48,86.8,587,2.2,0,0,0
E01003455,Merton 005E,E02000693,Merton 005,E09000024,Merton,E12000007,London,1579,1572,7,74.4,749,2.1,0,0,0
E01003456,Merton 003C,E02000691,Merton 003,E09000024,Merton,E12000007,London,1547,1465,82,64.9,667,2.2,1,0,1
E01003457,Merton 006C,E02000694,Merton 006,E09000024,Merton,E12000007,London,1622,1622,0,115.2,623,2.6,0,0,0
E01003458,Merton 006D,E02000694,Merton 006,E09000024,Merton,E12000007,London,1601,1601,0,117.0,693,2.3,0,0,0
E01003459,Merton 006E,E02000694,Merton 006,E09000024,Merton,E12000007,London,2087,2071,16,110.2,956,2.2,0,0,0
