LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,area_km2,night_transport_pts,night_bus,night_tube,night_transport_density_km2,LAD19CD,LAD19NM
E01004215,Tower Hamlets 028A,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,2756,2756,0,91.4,1168,2.4,0.30093689,4,4,0,13.29182341,E09000030,Tower Hamlets
E01004216,Tower Hamlets 030B,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,E12000007,London,1619,1619,0,178.5,737,2.2,0.090009489,1,1,0,11.10993979,E09000030,Tower Hamlets
E01004217,Tower Hamlets 030C,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,E12000007,London,1745,1745,0,42.2,779,2.2,0.409344538,9,9,0,21.98636886,E09000030,Tower Hamlets
E01004218,Tower Hamlets 030D,E02000893,Tower Hamlets 030,E09000030,Tower Hamlets,E12000007,London,1750,1750,0,119,731,2.4,0.143303826,2,2,0,13.95636154,E09000030,Tower Hamlets
E01004219,Tower Hamlets 028B,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,2294,2294,0,115,851,2.7,0.20058915,2,2,0,9.970629025,E09000030,Tower Hamlets
E01004221,Tower Hamlets 028D,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,1881,1881,0,141.3,802,2.3,0.137325969,5,5,0,36.40971945,E09000030,Tower Hamlets
E01004222,Tower Hamlets 001A,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,2480,2479,1,179.5,1048,2.4,0.137324312,2,2,0,14.56406352,E09000030,Tower Hamlets
E01004223,Tower Hamlets 001B,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,2079,2079,0,35.1,938,2.2,0.592007531,2,2,0,3.378335402,E09000030,Tower Hamlets
E01004224,Tower Hamlets 001C,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,2000,2000,0,45.6,806,2.5,0.435492115,2,2,0,4.592505655,E09000030,Tower Hamlets
E01004225,Tower Hamlets 004A,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,2178,2178,0,173.5,1147,1.9,0.128920484,1,1,0,7.756719265,E09000030,Tower Hamlets
E01004226,Tower Hamlets 001D,E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,E12000007,London,1738,1738,0,187.5,676,2.6,0.092347561,0,0,0,0,E09000030,Tower Hamlets
E01004228,Tower Hamlets 003A,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,1857,1849,8,146.6,769,2.4,0.124913407,2,2,0,16.0110916,E09000030,Tower Hamlets
E01004229,Tower Hamlets 004C,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,1484,1484,0,142.4,551,2.7,0.106330405,1,1,0,9.404647751,E09000030,Tower Hamlets
E01004230,Tower Hamlets 003B,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,2101,2091,10,133.1,803,2.6,0.158833629,6,6,0,37.77537571,E09000030,Tower Hamlets
E01004231,Tower Hamlets 004D,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,1793,1793,0,165.4,629,2.9,0.109489476,1,1,0,9.133297871,E09000030,Tower Hamlets
E01004232,Tower Hamlets 003C,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,1665,1631,34,86.1,603,2.7,0.190211796,6,6,0,31.54378497,E09000030,Tower Hamlets
E01004233,Tower Hamlets 003D,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,1821,1821,0,218.9,751,2.4,0.084478035,1,1,0,11.83739649,E09000030,Tower Hamlets
E01004234,Tower Hamlets 003E,E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,E12000007,London,2218,2218,0,38.7,903,2.5,0.576139789,6,6,0,10.41413927,E09000030,Tower Hamlets
E01004235,Tower Hamlets 008A,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,1372,1372,0,345.6,513,2.7,0.037828729,1,1,0,26.43493502,E09000030,Tower Hamlets
E01004236,Tower Hamlets 008B,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,1679,1679,0,164.3,497,3.4,0.101059943,0,0,0,0,E09000030,Tower Hamlets
E01004237,Tower Hamlets 008C,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,1158,1158,0,177.3,506,2.3,0.065255262,1,1,0,15.32443475,E09000030,Tower Hamlets
E01004238,Tower Hamlets 008D,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,2733,2733,0,77,1058,2.6,0.356239086,0,0,0,0,E09000030,Tower Hamlets
E01004239,Tower Hamlets 008E,E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,E12000007,London,1649,1649,0,154.5,533,3.1,0.108536222,0,0,0,0,E09000030,Tower Hamlets
E01004240,Tower Hamlets 012A,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,1815,1815,0,209.6,574,3.2,0.083738349,0,0,0,0,E09000030,Tower Hamlets
E01004241,Tower Hamlets 012B,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,1621,1621,0,138.8,570,2.8,0.118824512,0,0,0,0,E09000030,Tower Hamlets
E01004242,Tower Hamlets 012C,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,2453,2433,20,121.6,898,2.7,0.201989258,0,0,0,0,E09000030,Tower Hamlets
E01004243,Tower Hamlets 020A,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,1789,1789,0,153.4,614,2.9,0.114102491,2,2,0,17.52810119,E09000030,Tower Hamlets
E01004244,Tower Hamlets 020B,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,1885,1788,97,137.1,686,2.6,0.135177532,2,2,0,14.79535816,E09000030,Tower Hamlets
E01004245,Tower Hamlets 018A,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,1539,1539,0,72.5,433,3.6,0.213542946,1,1,0,4.682898767,E09000030,Tower Hamlets
E01004246,Tower Hamlets 018B,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,1977,1977,0,97.1,747,2.6,0.202995821,0,0,0,0,E09000030,Tower Hamlets
E01004247,Tower Hamlets 020C,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,1934,1934,0,162.5,714,2.7,0.120534639,1,1,0,8.296370326,E09000030,Tower Hamlets
E01004248,Tower Hamlets 018C,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,1344,1344,0,125.7,441,3,0.105767384,0,0,0,0,E09000030,Tower Hamlets
E01004249,Tower Hamlets 018D,E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,E12000007,London,2049,2049,0,112.5,758,2.7,0.182552264,0,0,0,0,E09000030,Tower Hamlets
E01004250,Tower Hamlets 020D,E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,E12000007,London,2342,2342,0,234.4,866,2.7,0.10050626,0,0,0,0,E09000030,Tower Hamlets
E01004251,Tower Hamlets 023A,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,2082,2082,0,163.6,779,2.7,0.129040532,1,1,0,7.749503078,E09000030,Tower Hamlets
E01004252,Tower Hamlets 024A,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,2707,2707,0,168.1,1107,2.4,0.160367097,6,6,0,37.41415862,E09000030,Tower Hamlets
E01004253,Tower Hamlets 024B,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,2340,2266,74,153.3,829,2.7,0.151999006,2,2,0,13.15798081,E09000030,Tower Hamlets
E01004254,Tower Hamlets 023B,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,2120,2120,0,124.3,1046,2,0.166769083,5,5,0,29.98157634,E09000030,Tower Hamlets
E01004255,Tower Hamlets 023C,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,1618,1618,0,172.3,647,2.5,0.095381426,2,2,0,20.96844299,E09000030,Tower Hamlets
E01004256,Tower Hamlets 024C,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,1729,1729,0,120.7,611,2.8,0.141976308,0,0,0,0,E09000030,Tower Hamlets
E01004257,Tower Hamlets 024D,E02000887,Tower Hamlets 024,E09000030,Tower Hamlets,E12000007,London,1884,1883,1,149.9,618,3,0.123867318,2,2,0,16.14630909,E09000030,Tower Hamlets
E01004258,Tower Hamlets 023D,E02000886,Tower Hamlets 023,E09000030,Tower Hamlets,E12000007,London,1506,1506,0,154.5,713,2.1,0.099708371,0,0,0,0,E09000030,Tower Hamlets
E01004259,Tower Hamlets 007A,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,1723,1694,29,129.3,812,2.1,0.132003162,3,3,0,22.72672826,E09000030,Tower Hamlets
E01004260,Tower Hamlets 007B,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,1790,1790,0,182.5,636,2.8,0.098769473,1,1,0,10.12458578,E09000030,Tower Hamlets
E01004261,Tower Hamlets 010A,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,2525,1655,870,151.9,550,3,0.167241539,3,3,0,17.93812716,E09000030,Tower Hamlets
E01004262,Tower Hamlets 010B,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,1742,1366,376,118.7,495,2.8,0.146080441,1,1,0,6.845543413,E09000030,Tower Hamlets
E01004263,Tower Hamlets 007C,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,1419,1401,18,174.1,529,2.6,0.082486563,0,0,0,0,E09000030,Tower Hamlets
E01004264,Tower Hamlets 010C,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,1537,1537,0,252.8,457,3.4,0.061534793,0,0,0,0,E09000030,Tower Hamlets
E01004266,Tower Hamlets 007D,E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,E12000007,London,1545,1545,0,188.2,583,2.7,0.082210138,0,0,0,0,E09000030,Tower Hamlets
E01004267,Tower Hamlets 012D,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,1767,1754,13,83.8,707,2.5,0.211304415,1,1,0,4.732508786,E09000030,Tower Hamlets
E01004268,Tower Hamlets 012E,E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,E12000007,London,1784,1756,28,345.1,688,2.6,0.051140921,0,0,0,0,E09000030,Tower Hamlets
E01004269,Tower Hamlets 014A,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,1975,1920,55,127.3,726,2.6,0.154487173,4,3,1,25.89211721,E09000030,Tower Hamlets
E01004270,Tower Hamlets 014B,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,2236,2236,0,76.2,745,3,0.291070408,4,4,0,13.74237947,E09000030,Tower Hamlets
E01004271,Tower Hamlets 014C,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,1589,1589,0,165.7,548,2.9,0.097536781,2,2,0,20.50508512,E09000030,Tower Hamlets
E01004272,Tower Hamlets 014D,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,2099,2099,0,221.4,639,3.3,0.092847959,0,0,0,0,E09000030,Tower Hamlets
E01004273,Tower Hamlets 014E,E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,E12000007,London,1904,1904,0,112.9,594,3.2,0.170340378,3,3,0,17.61179607,E09000030,Tower Hamlets
E01004274,Tower Hamlets 031A,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,1973,1973,0,232.4,654,3,0.083772479,2,2,0,23.87418917,E09000030,Tower Hamlets
E01004275,Tower Hamlets 031B,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,1879,1879,0,135.5,768,2.4,0.136046121,2,2,0,14.70089687,E09000030,Tower Hamlets
E01004276,Tower Hamlets 031C,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,2024,2024,0,248.6,996,2,0.078956769,2,2,0,25.33031731,E09000030,Tower Hamlets
E01004277,Tower Hamlets 033A,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,E12000007,London,1630,1630,0,37.8,898,1.8,0.434310763,7,7,0,16.11749144,E09000030,Tower Hamlets
E01004280,Tower Hamlets 032A,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,E12000007,London,1879,1879,0,137.9,769,2.4,0.135744048,4,4,0,29.46722195,E09000030,Tower Hamlets
E01004281,Tower Hamlets 031D,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,1770,1770,0,140.9,831,2.1,0.124137128,0,0,0,0,E09000030,Tower Hamlets
E01004283,Tower Hamlets 016A,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,2317,2143,174,153.3,756,2.8,0.152037008,0,0,0,0,E09000030,Tower Hamlets
E01004284,Tower Hamlets 019A,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,2302,2302,0,120.6,884,2.6,0.191962583,0,0,0,0,E09000030,Tower Hamlets
E01004285,Tower Hamlets 019B,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,2318,2318,0,185.9,658,3.5,0.12383953,0,0,0,0,E09000030,Tower Hamlets
E01004286,Tower Hamlets 019C,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,2364,2353,11,151.5,817,2.9,0.156307723,1,1,0,6.397636538,E09000030,Tower Hamlets
E01004287,Tower Hamlets 016B,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,2171,2171,0,254.5,854,2.5,0.085310643,1,1,0,11.72186692,E09000030,Tower Hamlets
E01004288,Tower Hamlets 019D,E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,E12000007,London,1620,1590,30,157.6,525,3,0.101913447,0,0,0,0,E09000030,Tower Hamlets
E01004289,Tower Hamlets 016C,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,1844,1844,0,175.8,670,2.8,0.105527726,2,2,0,18.95236522,E09000030,Tower Hamlets
E01004290,Tower Hamlets 016D,E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,E12000007,London,1302,1259,43,126.9,575,2.2,0.099611142,2,2,0,20.07807514,E09000030,Tower Hamlets
E01004291,Tower Hamlets 027A,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,E12000007,London,1844,1844,0,159.1,1051,1.8,0.113169513,0,0,0,0,E09000030,Tower Hamlets
E01004292,Tower Hamlets 026A,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,1738,1738,0,115.9,818,2.1,0.149879275,0,0,0,0,E09000030,Tower Hamlets
E01004293,Tower Hamlets 027B,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,E12000007,London,2125,2125,0,65.1,1133,1.9,0.326564117,3,3,0,9.186557384,E09000030,Tower Hamlets
E01004294,Tower Hamlets 026B,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,1757,1690,67,82.4,877,1.9,0.214574104,3,3,0,13.98118387,E09000030,Tower Hamlets
E01004295,Tower Hamlets 026C,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,1516,1516,0,186.5,500,3,0.080172213,1,1,0,12.4731495,E09000030,Tower Hamlets
E01004296,Tower Hamlets 026D,E02000889,Tower Hamlets 026,E09000030,Tower Hamlets,E12000007,London,1605,1605,0,118.9,684,2.3,0.133960059,1,1,0,7.464911606,E09000030,Tower Hamlets
E01004297,Tower Hamlets 027C,E02000890,Tower Hamlets 027,E09000030,Tower Hamlets,E12000007,London,1826,1826,0,151.7,909,2,0.117907704,0,0,0,0,E09000030,Tower Hamlets
E01004298,Tower Hamlets 022A,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,1637,1629,8,178.3,635,2.6,0.09136077,1,1,0,10.94561707,E09000030,Tower Hamlets
E01004300,Tower Hamlets 022B,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,1349,1349,0,258.4,522,2.6,0.04921574,0,0,0,0,E09000030,Tower Hamlets
E01004301,Tower Hamlets 025B,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,1324,1324,0,161.9,413,3.2,0.083127349,1,1,0,12.02973532,E09000030,Tower Hamlets
E01004302,Tower Hamlets 025C,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,1987,1987,0,399,637,3.1,0.049116887,0,0,0,0,E09000030,Tower Hamlets
E01004303,Tower Hamlets 025D,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,2362,2362,0,106.5,967,2.4,0.226054501,3,3,0,13.2711359,E09000030,Tower Hamlets
E01004304,Tower Hamlets 022C,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,1957,1955,2,190.4,653,3,0.102477479,2,2,0,19.51648324,E09000030,Tower Hamlets
E01004305,Tower Hamlets 022D,E02000885,Tower Hamlets 022,E09000030,Tower Hamlets,E12000007,London,1952,1940,12,214.3,699,2.8,0.091858682,2,2,0,21.77257462,E09000030,Tower Hamlets
E01004306,Tower Hamlets 015A,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,1799,1799,0,147.7,687,2.6,0.119511533,0,0,0,0,E09000030,Tower Hamlets
E01004307,Tower Hamlets 015B,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,2186,1857,329,101.9,1014,1.8,0.211749503,1,1,0,4.722561251,E09000030,Tower Hamlets
E01004308,Tower Hamlets 015C,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,1478,1469,9,177.4,504,2.9,0.083602388,0,0,0,0,E09000030,Tower Hamlets
E01004309,Tower Hamlets 015D,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,2852,2433,419,224.9,902,2.7,0.130242581,5,5,0,38.38990264,E09000030,Tower Hamlets
E01004310,Tower Hamlets 015E,E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,E12000007,London,1971,1893,78,214.5,793,2.4,0.091519987,0,0,0,0,E09000030,Tower Hamlets
E01004311,Tower Hamlets 006A,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,1518,1518,0,179.2,644,2.4,0.084500428,2,2,0,23.66851908,E09000030,Tower Hamlets
E01004312,Tower Hamlets 009A,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,1614,1614,0,234.9,628,2.6,0.068948632,0,0,0,0,E09000030,Tower Hamlets
E01004313,Tower Hamlets 009B,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,2043,2043,0,248.8,812,2.5,0.081333901,2,2,0,24.58999236,E09000030,Tower Hamlets
E01004314,Tower Hamlets 006B,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,1100,1100,0,132.1,493,2.2,0.083315759,0,0,0,0,E09000030,Tower Hamlets
E01004315,Tower Hamlets 006C,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,1628,1628,0,170.3,718,2.3,0.094072707,0,0,0,0,E09000030,Tower Hamlets
E01004316,Tower Hamlets 009C,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,1138,1134,4,323.3,455,2.5,0.034074549,0,0,0,0,E09000030,Tower Hamlets
E01004317,Tower Hamlets 009D,E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,E12000007,London,2706,2689,17,100,1193,2.3,0.27429009,2,2,0,7.291550352,E09000030,Tower Hamlets
E01004318,Tower Hamlets 006D,E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,E12000007,London,1459,1433,26,248.6,630,2.3,0.057573962,1,1,0,17.36896275,E09000030,Tower Hamlets
E01004319,Tower Hamlets 021A,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,1886,1886,0,210.3,595,3.2,0.090902692,0,0,0,0,E09000030,Tower Hamlets
E01004321,Tower Hamlets 021C,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,1822,1769,53,174.7,711,2.5,0.105245489,2,2,0,19.00318986,E09000030,Tower Hamlets
E01004322,Tower Hamlets 017A,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,1292,1160,132,91.1,502,2.3,0.139931294,3,3,0,21.43909283,E09000030,Tower Hamlets
E01004323,Tower Hamlets 017B,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,1466,1466,0,207.4,480,3.1,0.070379991,0,0,0,0,E09000030,Tower Hamlets
E01004324,Tower Hamlets 017C,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,1574,1570,4,206.8,485,3.2,0.07738665,0,0,0,0,E09000030,Tower Hamlets
E01004325,Tower Hamlets 021D,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,2487,2475,12,182.2,1033,2.4,0.135439075,2,2,0,14.76678722,E09000030,Tower Hamlets
E01004326,Tower Hamlets 017D,E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,E12000007,London,1444,1438,6,172.5,623,2.3,0.083845991,1,1,0,11.92662874,E09000030,Tower Hamlets
E01004327,Waltham Forest 028A,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,1213,1213,0,103.7,465,2.6,0.112637493,0,0,0,0,E09000031,Waltham Forest
E01004328,Waltham Forest 028B,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,1840,1836,4,178.3,671,2.7,0.101528394,3,3,0,29.54838441,E09000031,Waltham Forest
E01004329,Waltham Forest 028C,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,1931,1923,8,166.3,671,2.9,0.116731708,0,0,0,0,E09000031,Waltham Forest
E01004330,Waltham Forest 028D,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,1834,1834,0,192.4,625,2.9,0.097023785,0,0,0,0,E09000031,Waltham Forest
E01004331,Waltham Forest 028E,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,1856,1841,15,174.8,675,2.7,0.107027357,0,0,0,0,E09000031,Waltham Forest
E01004332,Waltham Forest 028F,E02000922,Waltham Forest 028,E09000031,Waltham Forest,E12000007,London,1849,1824,25,160.6,633,2.9,0.113307596,2,2,0,17.65106735,E09000031,Waltham Forest
E01004333,Waltham Forest 024A,E02000918,Waltham Forest 024,E09000031,Waltham Forest,E12000007,London,1769,1769,0,177.3,611,2.9,0.099480903,1,1,0,10.05218055,E09000031,Waltham Forest
E01004334,Waltham Forest 024B,E02000918,Waltham Forest 024,E09000031,Waltham Forest,E12000007,London,1507,1507,0,140.6,637,2.4,0.109972364,1,1,0,9.093193644,E09000031,Waltham Forest
E01004335,Waltham Forest 027A,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,1843,1843,0,153.7,645,2.9,0.119981727,2,2,0,16.66920493,E09000031,Waltham Forest
E01004336,Waltham Forest 026A,E02000920,Waltham Forest 026,E09000031,Waltham Forest,E12000007,London,1699,1691,8,78.5,564,3,0.213244144,3,2,1,14.06838167,E09000031,Waltham Forest
E01004337,Waltham Forest 027B,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,1966,1966,0,172.2,717,2.7,0.115138164,0,0,0,0,E09000031,Waltham Forest
E01004338,Waltham Forest 027C,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,1772,1771,1,194.5,580,3.1,0.09462887,0,0,0,0,E09000031,Waltham Forest
E01004339,Waltham Forest 027D,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,1814,1811,3,174.3,661,2.7,0.106285651,1,1,0,9.40860779,E09000031,Waltham Forest
E01004340,Waltham Forest 027E,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,1849,1831,18,71,698,2.6,0.261588576,0,0,0,0,E09000031,Waltham Forest
E01004341,Waltham Forest 027F,E02000921,Waltham Forest 027,E09000031,Waltham Forest,E12000007,London,1757,1757,0,116.8,665,2.6,0.149901144,3,3,0,20.01318946,E09000031,Waltham Forest
E01004342,Waltham Forest 011A,E02000905,Waltham Forest 011,E09000031,Waltham Forest,E12000007,London,2143,2143,0,59.6,789,2.7,0.361270351,2,2,0,5.536020314,E09000031,Waltham Forest
E01004343,Waltham Forest 008A,E02000902,Waltham Forest 008,E09000031,Waltham Forest,E12000007,London,1794,1794,0,65.6,647,2.8,0.278884225,0,0,0,0,E09000031,Waltham Forest
E01004344,Waltham Forest 008B,E02000902,Waltham Forest 008,E09000031,Waltham Forest,E12000007,London,1840,1838,2,48.1,667,2.8,0.377594764,3,3,0,7.945025422,E09000031,Waltham Forest
E01004345,Waltham Forest 010A,E02000904,Waltham Forest 010,E09000031,Waltham Forest,E12000007,London,1925,1925,0,135.8,624,3.1,0.143540573,0,0,0,0,E09000031,Waltham Forest
E01004346,Waltham Forest 011B,E02000905,Waltham Forest 011,E09000031,Waltham Forest,E12000007,London,1713,1713,0,92.5,557,3.1,0.186564178,0,0,0,0,E09000031,Waltham Forest
E01004347,Waltham Forest 011C,E02000905,Waltham Forest 011,E09000031,Waltham Forest,E12000007,London,1983,1983,0,86.2,809,2.5,0.232029077,3,3,0,12.92941403,E09000031,Waltham Forest
E01004348,Waltham Forest 010B,E02000904,Waltham Forest 010,E09000031,Waltham Forest,E12000007,London,2688,2688,0,99.8,973,2.8,0.267285525,0,0,0,0,E09000031,Waltham Forest
E01004349,Waltham Forest 001A,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,1439,1439,0,22.6,547,2.6,0.647470098,0,0,0,0,E09000031,Waltham Forest
E01004350,Waltham Forest 001B,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,1753,1753,0,55.6,915,1.9,0.313389961,0,0,0,0,E09000031,Waltham Forest
E01004351,Waltham Forest 001C,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,1601,1584,17,36.8,645,2.5,0.429077062,0,0,0,0,E09000031,Waltham Forest
E01004352,Waltham Forest 002A,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,1920,1842,78,13.1,813,2.3,1.466357987,3,3,0,2.045885129,E09000031,Waltham Forest
E01004353,Waltham Forest 002B,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,1806,1789,17,32,798,2.2,0.572608106,0,0,0,0,E09000031,Waltham Forest
E01004354,Waltham Forest 002C,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,1768,1768,0,57.9,749,2.4,0.303393688,4,4,0,13.18418989,E09000031,Waltham Forest
E01004355,Waltham Forest 004A,E02000898,Waltham Forest 004,E09000031,Waltham Forest,E12000007,London,1599,1599,0,65.3,673,2.4,0.246138922,1,1,0,4.062746326,E09000031,Waltham Forest
E01004356,Waltham Forest 001D,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,1630,1630,0,34.5,590,2.8,0.470667577,5,5,0,10.6232089,E09000031,Waltham Forest
E01004357,Waltham Forest 001E,E02000895,Waltham Forest 001,E09000031,Waltham Forest,E12000007,London,1556,1556,0,46.8,574,2.7,0.33961439,0,0,0,0,E09000031,Waltham Forest
E01004358,Waltham Forest 002D,E02000896,Waltham Forest 002,E09000031,Waltham Forest,E12000007,London,1647,1647,0,66.3,788,2.1,0.24258281,5,5,0,20.61151817,E09000031,Waltham Forest
